time,distance,speed,throttle,brake,rpm,gear,drs,x,y,z
7.409,475.99585926869753,113.72856868571428,6.214281142857143,0,9386.571181714286,2,0,1087.0,-2430.0,7255.0
7.583,481.3125259353642,110.0,0.0,1,9051.0,2,0,1069.1479718828139,-2479.6733698854446,7255.102677471563
7.629,482.70665244677156,109.10555306666667,0.0,1,9042.9499776,2,0,1062.0,-2494.0,7255.0
7.909,490.7691831173888,103.66110862222222,0.0,1,8993.9499776,2,0,1000.0,-2588.0,7253.0
7.943,491.7419608951666,103.0,0.0,0,8988.0,2,0,994.7513183728215,-2594.580852590778,7252.744688727042
8.103,496.23084978405547,101.0,0.0,0,8905.0,2,0,979.145358700967,-2607.744906709566,7251.648770589315
8.189,498.6500477102777,101.2687504,8.062512,0,8934.8312944,2,0,965.0,-2615.0,7251.0
8.423,505.2800477102777,102.0,30.0,0,9016.0,2,0,889.2196560327341,-2653.484501773869,7248.864082419825
8.529,508.341901947611,103.9875024,37.6187592,0,9302.2003456,2,0,850.0,-2670.0,7248.0
8.743,514.761901947611,108.0,53.0,0,9880.0,2,0,777.071636008804,-2689.8969808161187,7246.781063875351
8.909,519.9332632062777,112.1500032,60.47000576,0,10228.6002688,2,0,730.0,-2698.0,7246.0
8.943,521.0004854284999,113.0,62.0,0,10300.0,2,0,721.7097537029802,-2699.3109966407883,7245.829824764917
9.31,534.1357956849848,128.84773003636363,77.01363898181819,0,11624.536594618181,2,0,635.0,-2710.0,7244.0
9.383,536.8124623516514,132.0,80.0,0,11888.0,2,0,606.6216399084215,-2713.1818589130953,7243.738621967122
9.61,545.6469962259372,140.10714514285715,96.21429028571428,0,12001.500032,2,0,500.0,-2724.0,7243.0
9.663,547.7375517814928,142.0,100.0,0,12028.0,2,0,476.011902026974,-2725.7760845338003,7242.764031539631
9.863,556.2375517814928,153.0,100.0,0,11540.0,3,0,391.36928965114873,-2729.5408503840385,7241.647845623905
10.01,562.9652519905595,164.76000512,100.0,0,11128.3998208,3,0,336.0,-2731.0,7241.0
10.063,565.4533075461151,169.0,100.0,0,10980.0,3,0,317.5526929268935,-2731.4232467849633,7240.84317215478
10.409,582.9857320745597,182.41828989133117,100.0,0,11065.301985737748,3,0,163.0,-2716.0,7241.0
10.424,583.7482320745596,183.0,100.0,0,11069.0,4,0,151.00501872612293,-2713.3806055874766,7241.066407924613
10.569,591.2488495303621,186.22222648888888,100.0,0,10685.15226951111,4,0,21.0,-2681.0,7242.0
10.784,602.6557939748066,191.0,100.0,0,10116.0,4,0,-109.71812665872974,-2632.659268166055,7244.494030193856
10.969,613.0652563970287,202.562512,100.0,0,10572.333806933333,4,0,-184.0,-2593.0,7247.0
11.024,616.212478619251,206.0,100.0,0,10708.0,5,0,-204.6124686348518,-2581.469971730517,7247.697240727821
11.264,630.412478619251,213.0,100.0,0,10708.0,5,0,-288.13398898086814,-2531.25691380659,7250.47095665414
11.423,640.1291452859177,220.0,100.0,0,11201.0,5,0,-351.37988788799856,-2485.9925809191063,7251.95068553725
11.429,640.4961452930288,220.20000426666667,100.0,0,11174.474434133333,5,0,-354.0,-2484.0,7252.0
11.663,655.3161452930289,228.0,100.0,0,10140.0,6,0,-465.1612918373973,-2391.6577358516815,7253.929048170537
11.669,655.6963952983622,228.1500032,100.0,0,10140.0,6,0,-468.0,-2389.0,7254.0
11.863,668.2525064094732,233.0,100.0,0,10140.0,6,0,-555.3313020528125,-2298.7304912158806,7256.745508042806
11.889,669.9376314210288,233.3250016,100.0,0,10193.3002624,6,0,-566.0,-2287.0,7257.0
12.069,681.7163815010289,235.5750016,100.0,0,10562.3002624,6,0,-642.0,-2196.0,7258.0
12.183,689.2213815010288,237.0,100.0,0,10796.0,6,0,-718.4396210417688,-2088.9266764620706,7259.48456282664
12.289,696.3334769006478,241.54286262857144,100.0,0,10887.235824457142,6,0,-782.0,-1997.0,7261.0
12.463,708.3684769006478,249.0,100.0,0,11037.0,6,0,-811.5766882125133,-1953.398118186968,7262.397641304836
12.569,715.73561078186,250.2045469090909,100.0,0,11118.186461672727,6,0,-824.0,-1933.0,7263.0
12.903,739.3011663374156,254.0,100.0,0,11374.0,6,0,-948.6581944129896,-1732.8177857995067,7265.900056328828
12.909,739.724499670749,254.0,100.0,0,11374.0,6,0,-951.0,-1729.0,7266.0
13.063,750.5900552263046,254.0,100.0,0,11374.0,6,0,-1007.7913556514885,-1635.6229935346523,7268.911019667029
13.069,751.0135830082305,254.11666915555554,100.0,0,11361.566401422222,6,0,-1010.0,-1632.0,7269.0
13.329,769.7315770151441,259.1722247111111,100.0,0,10822.788623644445,6,0,-1107.0,-1474.0,7271.0
13.423,776.5465770151441,261.0,100.0,0,10628.0,6,0,-1139.3908290501072,-1420.7209411517772,7272.265488237108
13.549,785.949327287144,268.6500077714286,100.0,0,10729.250102857142,6,0,-1182.0,-1350.0,7274.0
13.689,796.7273831449219,277.1500077714286,100.0,0,10841.750102857142,6,0,-1237.0,-1258.0,7275.0
13.703,797.808494256033,278.0,100.0,0,10853.0,6,0,-1244.3000606451758,-1245.7363187889287,7275.154016266765
13.863,810.3862720338108,283.0,100.0,0,10966.0,7,0,-1350.9940525245263,-1066.0338116262174,7277.913379056669
13.929,815.5821678818108,283.4125008,100.0,0,11026.2251168,7,0,-1389.0,-1002.0,7279.0
14.023,822.9977234373664,284.0,100.0,0,11112.0,7,0,-1427.174252372997,-937.7449541222519,7280.180950510856
14.223,838.9977234373665,288.0,100.0,0,11252.0,7,0,-1463.986257891876,-876.7271673062087,7281.522431238977
14.309,845.916244328033,289.6125024,100.0,0,11282.6375456,7,0,-1488.0,-838.0,7282.0
14.383,851.8979109946997,291.0,100.0,0,11309.0,7,0,-1515.7781445793016,-793.4263769486649,7282.410144319909
14.449,857.2588396164141,292.41428845714285,100.0,0,11338.935772342857,7,0,-1548.0,-742.0,7283.0
14.663,874.9138396164142,297.0,100.0,0,11436.0,7,0,-1697.2565931412764,-505.4576601356388,7287.161464924773
14.709,878.7161868590808,297.5750016,100.0,0,11318.5080064,7,0,-1724.0,-463.0,7288.0
14.903,894.8828535257476,300.0,100.0,0,10823.0,7,0,-1786.8413427267799,-362.1742697394928,7290.287146250788
15.089,910.5544607866999,303.32143085714284,100.0,0,10569.906968685715,7,0,-1830.0,-293.0,7292.0
15.183,918.5183496755888,305.0,100.0,0,10442.0,8,0,-1866.446778625919,-235.64338787004968,7293.193396611852
15.343,932.0739052311443,305.0,100.0,0,10517.0,8,0,-1944.0233484921396,-113.83564641432885,7295.452801143656
15.389,935.980923776922,305.7666688,100.0,0,10538.083392,8,0,-1966.0,-79.0,7296.0
15.583,952.6325904435888,309.0,100.0,0,10627.0,8,0,-2053.4814048658063,60.98184362542899,7297.931853876633
15.589,953.1475904435888,309.0,100.0,0,10631.2000896,8,0,-2056.0,65.0,7298.0
15.743,966.3659237769222,309.0,100.0,0,10739.0,8,0,-2120.5366310566255,167.36426488776237,7300.1325153621065
15.79,970.4062265630554,309.47000064,100.0,0,10738.76499968,8,0,-2148.0,211.0,7301.0
15.97,985.9697265950555,311.27000064,100.0,0,10737.86499968,8,0,-2286.0,431.0,7305.0
16.143,1001.0111154839444,313.0,100.0,0,10737.0,8,0,-2363.287787272197,554.5253192716439,7307.6430291213965
16.343,1018.4555599283888,314.0,100.0,0,10769.0,8,0,-2406.3191146489294,625.218790713036,7308.910294359952
16.41,1024.3025661813665,314.16750016,100.0,0,10780.39001088,8,0,-2432.0,668.0,7309.0
16.45,1027.7944272942552,314.26750016,100.0,0,10787.19001088,8,0,-2450.0,698.0,7309.0
16.709,1050.4508120394996,314.91500032,100.0,0,10831.22002176,8,0,-2569.0,891.0,7312.0
16.743,1053.4258120394995,315.0,100.0,0,10837.0,8,0,-2590.2421744795656,926.0265787357163,7312.708601465846
16.944,1071.0133120394996,315.0,100.0,0,10834.0,8,0,-2738.1193348505553,1173.5675361944352,7317.742159020317
17.009,1076.695921978759,314.7291658666667,100.0,0,10822.354132266666,8,0,-2773.0,1233.0,7319.0
17.184,1091.959810867648,314.0,100.0,0,10791.0,8,0,-2816.1109590600904,1310.6573123488172,7320.868852505714
17.289,1101.1181442009813,314.0,100.0,0,10788.7031208,8,0,-2838.0,1356.0,7322.0
17.504,1119.870921978759,314.0,100.0,0,10784.0,8,0,-2917.6812514636513,1524.3467892867732,7325.640372862563
17.529,1122.05085748987,313.9107136,100.0,0,10784.3571456,8,0,-2927.0,1545.0,7326.0
17.749,1141.1862741146317,313.12499931428573,100.0,0,10787.500002742858,8,0,-3001.0,1722.0,7328.0
17.784,1144.2293296701873,313.0,100.0,0,10788.0,8,0,-3013.186693508676,1753.0806183363816,7328.195073475623
17.944,1158.1404407812984,313.0,100.0,0,10728.0,8,0,-3071.777328770607,1907.8375397225104,7328.767087622201
18.049,1167.2586307279023,312.6236553121364,100.0,0,10720.096761554865,8,0,-3105.0,1999.0,7329.0
18.223,1182.3386307279022,312.0,100.0,0,10707.0,8,0,-3145.142932458232,2116.2760648515527,7329.338251933531
18.309,1189.7855439127914,311.7312496,100.0,0,10680.6624608,8,0,-3165.0,2181.0,7330.0
18.543,1210.0005439127913,311.0,100.0,0,10609.0,8,0,-3232.8237674012325,2423.6530230283215,7334.427287754512
18.689,1222.571028002696,309.95714194285716,100.0,0,10549.557090742857,8,0,-3270.0,2564.0,7337.0
18.823,1234.0726946693628,309.0,100.0,0,10495.0,8,0,-3293.2203647671636,2656.1706971081057,7338.200913472116
18.983,1247.7171391138072,307.0,100.0,0,10507.0,8,0,-3312.166541514643,2743.929990027874,7338.924735578188
19.069,1255.038187705807,306.4624992,100.0,0,10488.7249728,8,0,-3325.0,2813.0,7340.0
19.143,1261.3281877058073,306.0,100.0,0,10473.0,8,0,-3337.951881845605,2886.750118734876,7341.374208217081
19.309,1275.342507076474,303.9249984,100.0,0,10413.343704,8,0,-3367.0,3063.0,7345.0
19.463,1288.261395965363,302.0,100.0,0,10358.0,8,0,-3380.825568825405,3163.8094984562526,7347.065760236402
19.589,1298.7946459280295,300.94999893333335,100.0,0,10310.749952,8,0,-3388.0,3246.0,7349.0
19.703,1308.2946459280295,300.0,100.0,0,10268.0,8,0,-3395.113556045181,3351.5445949329746,7351.764581892992
19.889,1323.7345833866962,298.8374992,100.0,0,10227.312472,8,0,-3405.0,3545.0,7357.0
20.023,1334.8268056089184,298.0,100.0,0,10198.0,8,0,-3407.525044519738,3654.2995148233185,7359.855486603936
20.183,1347.982361164474,296.0,100.0,0,10112.0,8,0,-3405.250407375881,3758.463004702244,7362.3223478733635
20.309,1358.2872361084742,294.4249984,100.0,0,10087.849975466666,8,0,-3399.0,3852.0,7364.0
20.423,1367.5655694418074,293.0,100.0,0,10066.0,8,0,-3389.9054613509134,3949.5619153793186,7365.37720363588
20.623,1383.7877916640298,292.0,100.0,0,10037.0,8,0,-3368.1945057603443,4132.951563423861,7367.44023610966
20.689,1389.141124997363,292.0,100.0,0,10037.0,8,0,-3361.0,4184.0,7368.0
20.783,1396.7655694418077,292.0,100.0,0,10037.0,8,0,-3350.9548775724497,4246.7380375485955,7368.690334303452
21.023,1415.8322361084743,286.0,1.0,0,9518.0,8,0,-3320.9958792469406,4384.047687611357,7369.973906786241
21.029,1416.307965255141,285.437488,0.9812495999999999,0,9504.6309648,8,0,-3320.0,4388.0,7370.0
21.269,1433.8371311218075,262.937488,0.23124960000000006,0,8969.8809648,8,0,-3271.0,4563.0,7371.0
21.343,1439.0993533440299,256.0,0.0,1,8805.0,8,0,-3253.985991316951,4614.163957444378,7371.45219821554
21.429,1444.9638097604247,245.48887324444445,0.0,1,8601.22747448889,8,0,-3234.0,4671.0,7372.0
21.689,1460.398499988573,213.71109546666668,0.0,1,7985.1719189333335,8,0,-3177.0,4830.0,7373.0
21.703,1461.2229444330173,212.0,0.0,1,7952.0,8,0,-3174.142691512611,4837.677504855718,7373.01434533144
21.903,1471.7229444330173,189.0,0.0,1,8589.0,7,0,-3133.377696917899,4941.6982067984045,7372.991380751423
21.909,1472.0371110819062,188.49998933333333,0.0,1,8583.4498816,7,0,-3132.0,4945.0,7373.0
22.143,1483.0221110819064,169.0,0.0,1,8367.0,7,0,-3074.2418606865576,5076.2739216038,7373.964953318734
22.149,1483.3028714792397,168.4562384,0.0,1,8394.6380896,7,0,-3073.0,5079.0,7374.0
22.45,1495.1069308901285,141.1781192,0.0,1,9781.1190448,7,0,-3028.0,5173.0,7376.0
22.463,1495.6124864456842,140.0,0.0,1,9841.0,5,0,-3025.9803669406797,5177.1153065789285,7376.075486323281
22.65,1502.682341700499,136.10416533333333,0.0,1,9975.016712533334,5,0,-2995.0,5242.0,7377.0
22.703,1504.6698417004989,135.0,0.0,1,10013.0,4,0,-2987.249199222857,5260.0953097653755,7377.228971572982
22.95,1513.44814316234,127.94285531428571,0.0,1,10474.360833828572,4,0,-2959.0,5339.0,7378.0
22.983,1514.6123098290068,127.0,0.0,1,10536.0,2,0,-2955.9630012025477,5348.904688356068,7378.033533595477
23.17,1521.2092542734513,127.0,0.0,1,9874.01977344,2,0,-2943.0,5406.0,7378.0
23.183,1521.6678653845622,127.0,0.0,0,9828.0,2,0,-2942.5117422207613,5410.472974164271,7377.997769669965
23.389,1528.4316945340306,118.20283950527306,8.064063786833033,0,9621.99982508181,2,0,-2944.0,5487.0,7378.0
23.464,1530.8275278673639,115.0,11.0,0,9547.0,2,0,-2950.1961400912814,5512.13961552188,7377.982398598293
23.664,1537.2164167562528,115.0,25.0,0,9967.0,2,0,-2980.1746846903484,5569.132861577038,7377.898998753834
23.789,1541.1226666229195,112.49999616,29.375006720000002,0,9947.62497024,2,0,-2998.0,5602.0,7378.0
23.864,1543.4351666229195,111.0,32.0,0,9936.0,2,0,-3006.89364863801,5621.333561481893,7378.141451479756
24.064,1549.8240555118084,115.0,48.0,0,10399.0,2,0,-3023.6786733268377,5672.187520540464,7378.856004458436
24.209,1554.5533380481047,117.41666986666667,43.770827733333334,0,10721.6254272,2,0,-3027.0,5714.0,7380.0
24.304,1557.6936158258825,119.0,41.0,0,10933.0,2,0,-3024.680165040338,5744.659836002606,7381.09215636421
24.389,1560.528424910327,120.0625024,41.0,0,10933.0,2,0,-3020.0,5772.0,7382.0
24.464,1563.0492582436602,121.0,41.0,0,10933.0,2,0,-3014.115929477154,5794.468241172918,7382.535974081579
24.529,1565.2388705266233,121.27083413333334,42.35417066666667,0,10877.479002666667,2,0,-3007.0,5819.0,7383.0
24.704,1571.169426082179,122.0,46.0,0,10728.0,2,0,-2979.2129272487014,5922.042574612147,7384.806428451912
24.729,1572.016648304401,122.0,48.29806737861752,0,10792.902993844591,2,0,-2976.0,5935.0,7385.0
25.063,1583.33553719329,122.0,79.0,0,11660.0,2,0,-2966.366162738082,6015.847606259411,7385.072025938127
25.129,1585.72345415329,130.250016,79.0,0,11244.1991936,2,0,-2967.0,6030.0,7385.0
25.263,1591.1951208199566,147.0,79.0,0,10400.0,2,0,-2968.2685850181165,6067.047393861237,7385.01642364176
25.349,1594.7067874866232,147.0,90.28751679999999,0,10866.0131936,2,0,-2970.0,6096.0,7385.0
25.423,1597.7284541532897,147.0,100.0,0,11267.0,3,0,-2972.484403257229,6123.838076473369,7384.904879660182
25.649,1607.7991872692899,160.4187576,100.0,0,11428.7313416,3,0,-2988.0,6223.0,7384.0
25.743,1612.1336317137343,166.0,100.0,0,11496.0,3,0,-2999.726661842119,6268.46656196673,7383.232616305333
25.869,1618.1641319377343,172.3000064,100.0,0,10725.8242176,3,0,-3018.0,6330.0,7382.0
25.903,1619.8074652710675,174.0,100.0,0,10518.0,3,0,-3022.807027086431,6345.965566324507,7381.669743512114
26.103,1629.9185763821788,182.0,100.0,0,10518.0,4,0,-3050.1260132587963,6435.685931619783,7379.766882334551
26.189,1634.3382598225344,185.01000448,100.0,0,10879.2005376,4,0,-3062.0,6476.0,7379.0
26.303,1640.3232598225345,189.0,100.0,0,11358.0,4,0,-3078.1252298082254,6532.720960712956,7378.043962508644
26.489,1650.4657957966297,196.30714788571427,100.0,0,10940.163998171429,4,0,-3105.0,6629.0,7377.0
26.583,1655.6880180188518,200.0,100.0,0,10729.0,4,0,-3119.011071220413,6677.666399827612,7376.984437221548
26.589,1656.021538856185,200.1125024,100.0,0,10713.1746624,4,0,-3120.0,6681.0,7377.0
26.743,1664.705427745074,203.0,100.0,0,10307.0,5,0,-3150.6681613722553,6779.673114379221,7378.155620795787
26.889,1673.0862334304074,206.6500032,100.0,0,10553.114501485714,5,0,-3183.0,6874.0,7380.0
27.023,1680.902900097074,210.0,100.0,0,10779.0,5,0,-3210.4645033928564,6942.896224659353,7381.84938256402
27.303,1697.5473445415187,214.0,100.0,0,10919.0,5,0,-3271.398440999969,7063.998409466613,7384.972769286605
27.309,1697.9043112145853,214.18000384,100.0,0,10927.94019072,5,0,-3273.0,7067.0,7385.0
27.489,1708.8833114065853,219.58000384,100.0,0,11196.14019072,5,0,-3326.0,7164.0,7385.0
27.503,1709.738866962141,220.0,100.0,0,11217.0,5,0,-3330.273798192211,7171.611208715016,7384.938798642272
27.663,1719.649978073252,223.0,100.0,0,11250.0,5,0,-3379.189304095519,7257.747057724395,7384.014374851958
27.669,1720.021707241252,223.0375008,100.0,0,11252.0250432,5,0,-3381.0,7261.0,7384.0
27.823,1729.6039294634743,224.0,100.0,0,11304.0,5,0,-3426.513731236205,7345.3546731139095,7384.410437048184
27.889,1733.7215961514742,224.60000116363636,100.0,0,11320.500032,5,0,-3445.0,7381.0,7385.0
28.089,1746.3003840949084,226.41818298181818,100.0,0,11370.500032,5,0,-3499.0,7494.0,7389.0
28.263,1757.3203840949086,228.0,100.0,0,11414.0,5,0,-3554.0736349011704,7634.080905010128,7398.305672187384
28.329,1761.5003840949084,228.0,100.0,0,11434.350039466666,5,0,-3572.0,7683.0,7402.0
28.503,1772.5203840949084,228.0,100.0,0,11488.0,5,0,-3603.224781604018,7776.532823949836,7410.053089841815
28.703,1785.2981618726863,230.0,100.0,0,11519.0,5,0,-3625.2153340948107,7864.42310106864,7418.566082047388
28.749,1788.2399896586417,230.23000064,100.0,0,11551.2000896,5,0,-3632.0,7893.0,7421.0
28.903,1798.1216563253083,231.0,100.0,0,11659.0,5,0,-3659.091777315407,8009.026115063719,7430.317133856549
28.93,1799.8528906973083,230.8312496,100.0,0,11659.1687504,5,0,-3664.0,8030.0,7432.0
29.063,1808.3501129195306,230.0,100.0,1,11660.0,5,0,-3687.674165574492,8130.286595424323,7440.201730286142
29.263,1820.072335141753,211.0,100.0,1,11660.0,5,0,-3718.7025462014826,8258.738434402683,7450.914310723927
29.29,1821.637477957753,208.6857088,90.35712,1,11619.499904,5,0,-3722.0,8272.0,7452.0
29.543,1834.7794224021975,187.0,0.0,1,11240.0,5,0,-3744.6250522911578,8356.917674924985,7458.742591919276
29.59,1837.1560411411606,182.03888213333335,0.0,1,11064.271982933333,5,0,-3749.0,8372.0,7460.0
29.903,1850.1107633633828,149.0,0.0,1,9894.0,5,0,-3791.5713100832036,8498.248882418906,7470.546771083682
29.949,1851.96235869825,144.90746098959966,0.0,1,9985.672873832968,5,0,-3802.0,8521.0,7472.0
30.184,1860.0568031426944,124.0,0.0,1,10454.0,3,0,-3865.965657786426,8639.221236210828,7477.914657635269
30.189,1860.228678129361,123.7499904,0.0,1,10464.51290368,3,0,-3867.0,8641.0,7478.0
30.529,1870.3106216671388,106.7499904,0.0,1,11179.36290368,3,0,-3903.0,8692.0,7481.0
30.584,1871.8995105560277,104.0,0.0,1,11295.0,2,0,-3911.1588320987994,8702.467638307953,7481.676772092998
30.749,1876.4014894146944,98.22499328,0.0,1,11022.7496832,2,0,-3942.0,8744.0,7484.0
30.784,1877.34454497025,97.0,0.0,1,10965.0,1,0,-3948.6572306691287,8753.52947276146,7484.382435242259
31.029,1883.685408481361,93.171872,0.0,1,10190.1868928,1,0,-3988.0,8821.0,7486.0
31.104,1885.6020751480278,92.0,0.0,1,9953.0,1,0,-3992.83336813037,8838.857843907565,7486.323140306831
31.264,1889.6909640369167,92.0,0.0,0,9635.0,1,0,-3990.8521771033647,8872.034821655081,7486.819004881104
31.369,1892.29773473025,89.3749952,1.1250020571428572,0,9588.874915657143,1,0,-3984.0,8893.0,7487.0
31.544,1896.4296791746947,85.0,3.0,0,9512.0,1,0,-3965.022055563954,8927.949466919516,7487.052136522004
31.629,1898.4778745787896,86.74709946754749,7.633611631321587,0,9556.133251767178,1,0,-3954.0,8944.0,7487.0
32.663,1929.4978745787894,108.0,64.0,0,10093.0,1,0,-3760.6618530486203,9123.269482500158,7480.11491360651
32.669,1929.6782495867894,108.2250048,64.0,0,10095.500053333333,1,0,-3759.0,9125.0,7480.0
32.903,1937.2832495867895,117.0,64.0,0,10193.0,1,0,-3691.4581325168597,9199.630481974627,7474.926033864992
32.949,1938.7929440721227,118.1500032,63.16363403636364,0,10327.132191418183,1,0,-3680.0,9214.0,7474.0
33.343,1952.8018329610118,128.0,56.0,0,11476.0,2,0,-3620.1140060692155,9327.585408391193,7467.800664907863
33.389,1954.444735759234,128.5750016,56.2875008,0,11573.1752704,2,0,-3616.0,9343.0,7467.0
33.503,1958.5614024259005,130.0,57.0,0,11814.0,2,0,-3607.6660758418293,9384.64422169199,7464.817880112138
33.769,1968.6583193290116,136.6500032,57.0,0,11426.30481344,2,0,-3600.0,9492.0,7459.0
33.903,1973.8694304401229,140.0,57.0,0,11231.0,2,0,-3603.663406562971,9543.710102995905,7456.007660626054
34.103,1981.9249859956785,145.0,57.0,0,10112.0,2,0,-3618.2438094890763,9616.319941014708,7451.812745754513
34.149,1983.787560097012,145.7666688,60.4500096,0,10192.500224,2,0,-3623.0,9632.0,7451.0
34.343,1991.8170045414565,149.0,75.0,0,10532.0,3,0,-3648.7709369539907,9693.827727964623,7448.2425855499705
34.583,2002.2170045414564,156.0,100.0,0,11641.0,3,0,-3689.903012219964,9771.831358859683,7443.204324434069
34.589,2002.4774420507897,156.2625056,100.0,0,11636.5749056,3,0,-3691.0,9774.0,7443.0
34.669,2006.027719953012,159.7625056,100.0,0,11577.5749056,3,0,-3707.0,9806.0,7440.0
34.743,2009.3782755085676,163.0,100.0,0,11523.0,3,0,-3728.8882996938933,9850.00955890633,7437.199315494044
34.929,2018.2461210537106,171.63572022857142,100.0,0,10996.221066057144,3,0,-3798.0,9989.0,7431.0
35.023,2022.8416766092662,176.0,100.0,0,10730.0,4,0,-3822.077822147247,10037.15955420561,7428.8545194137705
35.349,2039.9602992951325,189.04000512,100.0,0,11376.29525376,4,0,-3868.0,10134.0,7424.0
35.423,2043.9069659617994,192.0,100.0,0,11523.0,4,0,-3881.365434298009,10165.732957560449,7422.364597216892
35.583,2052.706965961799,198.0,100.0,0,11551.0,4,0,-3913.184646086152,10247.067515788192,7418.516595979552
35.61,2054.196465972466,198.60000142222222,100.0,0,11477.4248256,4,0,-3918.0,10261.0,7418.0
35.67,2057.528688218392,199.93333475555556,100.0,0,11313.9248256,4,0,-3928.0,10292.0,7417.0
35.87,2068.883009285058,204.3777792,100.0,0,10768.9248256,4,0,-3956.0,10401.0,7414.0
35.943,2073.06023150728,206.0,100.0,0,10570.0,5,0,-3963.825624670377,10444.183623287567,7412.749904702496
36.223,2089.471342618391,211.0,100.0,0,10877.0,5,0,-3983.566870576602,10618.284651324617,7407.4425205771095
36.25,2091.061436386391,212.0125024,100.0,0,10895.2250432,5,0,-3985.0,10634.0,7407.0
36.383,2099.0783808308356,217.0,100.0,0,10985.0,5,0,-3991.1314575302995,10707.386924739154,7405.07789112055
36.51,2106.789487654455,218.58255563016687,100.0,0,11071.644920751636,5,0,-3996.0,10778.0,7403.0
36.689,2117.7688050093625,220.81308646740663,100.0,0,11193.766484090514,5,0,-4002.0,10886.0,7399.0
36.704,2118.689638342696,221.0,100.0,0,11204.0,5,0,-4002.4692595584893,10894.780490167328,7398.687196910571
37.029,2139.0485313303507,225.51389155555555,100.0,0,11306.916727466667,5,0,-4010.0,11097.0,7392.0
37.064,2141.2457535525728,226.0,100.0,0,11318.0,5,0,-4010.1533324946677,11127.657889369602,7390.854403793415
37.249,2152.9275492579695,227.32142994285715,100.0,0,11487.143032685713,5,0,-4009.0,11299.0,7384.0
37.344,2158.944215924636,228.0,100.0,0,11574.0,5,0,-4007.9141305580397,11355.517893546683,7381.417224801482
37.569,2173.369997324636,230.8125024,83.1249856,0,11681.5782168,5,0,-4003.0,11440.0,7377.0
37.664,2179.4922195468585,232.0,76.0,0,11727.0,5,0,-3998.9644392649234,11492.644911035986,7374.768642692856
37.889,2193.9482741968586,231.2968744,42.249971200000005,0,11549.1092232,5,0,-3985.0,11645.0,7369.0
37.984,2200.044107530192,231.0,28.0,0,11474.0,5,0,-3977.549818437612,11706.079251349396,7366.805958027326
38.069,2205.4481004724144,228.8749952,28.0,0,11474.0,5,0,-3964.0,11768.0,7365.0
38.184,2212.6675449168583,226.0,28.0,0,11474.0,5,0,-3927.0293540124794,11875.794163205828,7362.810583661377
38.309,2220.499210567579,225.55197074076656,36.06452666620177,0,11414.412108521954,5,0,-3883.0,11985.0,7361.0
38.463,2230.124210567579,225.0,46.0,0,11341.0,5,0,-3854.9636722573323,12047.258755603154,7359.95338545616
38.669,2242.9500947963197,224.14166613333333,46.85833386666667,0,11172.766562133333,5,0,-3804.0,12096.0,7359.0
38.703,2245.065650351876,224.0,47.0,0,11145.0,5,0,-3785.975011697401,12112.748548370657,7358.670681904939
38.863,2254.932317018542,222.0,48.0,0,11140.0,5,0,-3673.8759227838614,12216.164825889828,7356.638860589471
38.929,2258.987191989209,221.1749984,51.575006933333334,0,11135.324990933334,5,0,-3637.0,12249.0,7356.0
39.103,2269.572191989209,219.0,61.0,0,11123.0,5,0,-3586.480538483364,12287.989043597383,7355.265761884203
39.169,2273.5947545038753,219.4125008,61.0,0,11123.0,5,0,-3567.0,12301.0,7355.0
39.263,2279.33919894832,220.0,61.0,1,11123.0,5,0,-3528.867472017741,12326.942022683348,7354.439154902929
39.529,2295.2016654258314,214.67999744,33.73498688,1,10893.5748896,5,0,-3387.0,12429.0,7352.0
39.629,2301.1094431324977,212.67999744,23.48498688,1,10807.3248896,5,0,-3342.0,12466.0,7351.0
39.663,2303.11166535472,212.0,20.0,0,10778.0,5,0,-3328.1141156641656,12478.143542210773,7350.704969150744
39.909,2317.440738189387,209.6937488,31.531256,0,10545.0686288,5,0,-3239.0,12587.0,7349.0
39.983,2321.736849300498,209.0,35.0,0,10475.0,5,0,-3209.0749042261896,12646.2328395198,7348.325524271791
40.129,2330.17595343472,208.0874992,32.2624976,0,10454.0124816,5,0,-3154.0,12774.0,7347.0
40.143,2330.9848423236094,208.0,32.0,0,10452.0,5,0,-3150.10662920213,12783.696457480282,7346.907837843052
40.463,2349.0292867680537,203.0,42.0,0,10297.0,5,0,-3125.329205465741,12893.740918996664,7346.326778166821
40.589,2356.1342867680537,203.0,42.0,0,10306.4500096,5,0,-3128.0,12955.0,7346.0
40.623,2358.051508990276,203.0,42.0,0,10309.0,5,0,-3128.7430201397337,12977.504481826189,7345.8525309975885
40.789,2367.4394018684984,203.5928576,59.192870400000004,0,10394.3714944,5,0,-3134.0,13101.0,7345.0
40.903,2373.8994018684984,204.0,71.0,0,10453.0,5,0,-3142.0602140447054,13154.7899110723,7344.730016181701
41.049,2382.2714204735357,206.43333546666668,74.04166933333333,0,10628.2001536,5,0,-3161.0,13210.0,7345.0
41.143,2387.7025315846467,208.0,76.0,0,10741.0,5,0,-3180.357125307357,13260.319012473945,7345.65596576397
41.303,2397.0803093624245,211.0,77.0,0,10786.0,5,0,-3224.1148164906117,13368.586302230811,7347.532426584737
41.429,2404.5755594744246,214.1500032,77.0,0,10786.0,5,0,-3255.0,13446.0,7349.0
